Time,SolarStation,Buka,Hohla,Valera
2025-04-22 17:01:03,123,395,374,151
2025-04-22 17:02:04,122,395,374,151
2025-04-22 17:03:05,122,395,374,151
2025-04-22 17:04:05,122,395,374,151
2025-04-22 17:05:06,121,395,374,151
2025-04-22 17:06:07,122,395,374,151
2025-04-22 17:07:07,121,395,374,151
2025-04-22 17:08:09,121,395,374,151
2025-04-22 17:09:10,121,395,374,151
2025-04-22 17:10:10,121,395,374,151
2025-04-22 17:11:11,121,394,373,151
2025-04-22 17:12:11,121,394,373,151
2025-04-22 17:13:12,121,395,371,151
2025-04-22 17:14:13,122,395,371,151
2025-04-22 17:15:13,122,395,371,154
2025-04-22 17:16:14,121,395,371,154
2025-04-22 17:17:15,121,395,371,154
2025-04-22 17:18:16,124,395,371,154
2025-04-22 17:19:17,127,395,370,154
2025-04-22 17:20:17,127,395,370,154
2025-04-22 17:21:18,126,395,368,154
2025-04-22 17:22:19,125,394,369,153
2025-04-22 17:23:19,124,394,369,152
2025-04-22 17:24:25,124,394,369,152
2025-04-22 17:25:26,124,394,369,152
2025-04-22 17:26:27,125,394,368,152
2025-04-22 17:27:28,125,394,367,152
2025-04-22 17:28:28,125,394,368,152
2025-04-22 17:29:29,124,394,369,152
2025-04-22 17:30:29,125,394,368,152
2025-04-22 17:31:30,125,394,368,152
2025-04-22 17:32:31,124,394,368,152
2025-04-22 17:33:31,124,394,368,152
2025-04-22 17:34:32,125,394,368,152
2025-04-22 17:35:33,125,394,367,152
2025-04-22 17:36:34,124,394,366,152
2025-04-22 17:37:34,124,394,365,152
2025-04-22 17:38:35,124,394,367,152
2025-04-22 17:39:36,129,393,366,152
2025-04-22 17:40:36,128,393,366,151
2025-04-22 17:41:37,128,393,366,151
2025-04-22 17:42:38,128,393,366,151
2025-04-22 17:43:38,128,392,365,149
2025-04-22 17:44:39,128,393,366,151
2025-04-22 17:45:40,128,393,366,151
2025-04-22 17:46:40,135,393,365,149
2025-04-22 17:47:41,134,393,365,148
2025-04-22 17:48:42,132,393,365,143
2025-04-22 17:49:42,132,393,365,143
2025-04-22 17:50:43,132,393,365,143
2025-04-22 17:51:44,132,393,364,143
2025-04-22 17:52:45,132,393,365,143
2025-04-22 17:53:45,132,393,364,143
2025-04-22 17:54:46,132,393,365,142
2025-04-22 17:55:46,132,393,364,143
2025-04-22 17:56:47,132,393,364,143
2025-04-22 17:57:48,132,393,366,142
2025-04-22 17:58:48,133,393,365,143
2025-04-22 17:59:49,133,393,366,142
2025-04-22 18:00:49,133,393,366,143
2025-04-22 18:01:50,132,393,366,141
2025-04-22 18:02:51,131,393,366,140
2025-04-22 18:03:51,131,392,365,141
2025-04-22 18:04:52,131,392,364,140
2025-04-22 18:05:52,131,392,365,147
2025-04-22 18:06:53,131,392,365,147
2025-04-22 18:07:54,131,392,365,147
2025-04-22 18:08:54,131,392,365,147
2025-04-22 18:09:55,131,392,365,147
2025-04-22 18:10:56,132,392,365,148
2025-04-22 18:11:57,130,392,365,147
2025-04-22 18:12:57,130,393,365,147
2025-04-22 18:13:58,130,393,365,146
2025-04-22 18:14:59,130,393,364,148
2025-04-22 18:15:59,130,393,365,146
2025-04-22 18:17:00,129,393,364,147
2025-04-22 18:18:01,129,393,364,147
2025-04-22 18:19:01,128,393,364,147
2025-04-22 18:20:02,128,393,365,146
2025-04-22 18:21:03,128,393,362,146
2025-04-22 18:22:03,129,393,363,145
2025-04-22 18:23:04,128,393,362,146
2025-04-22 18:24:05,129,393,363,145
2025-04-22 18:25:06,128,393,362,146
2025-04-22 18:26:07,128,393,361,146
2025-04-22 18:27:07,128,393,362,146
2025-04-22 18:28:08,128,393,361,146
2025-04-22 18:29:09,129,393,363,145
2025-04-22 18:30:10,129,393,363,145
2025-04-22 18:31:10,129,393,363,145
2025-04-22 18:32:11,128,393,362,145
2025-04-22 18:33:12,128,393,362,145
2025-04-22 18:34:13,128,393,363,144
2025-04-22 18:35:13,128,393,362,144
2025-04-22 18:36:14,128,393,361,145
2025-04-22 18:37:15,128,393,363,144
2025-04-22 18:38:15,128,393,368,144
2025-04-22 18:39:16,128,393,368,144
2025-04-22 18:40:17,128,393,368,144
2025-04-22 18:41:17,128,393,368,144
2025-04-22 18:42:18,128,393,368,144
2025-04-22 18:43:18,128,393,368,144
2025-04-22 18:44:19,128,393,368,144
2025-04-22 18:45:20,128,393,368,144
2025-04-22 18:46:20,128,393,368,144
2025-04-22 18:47:21,128,393,368,144
2025-04-22 18:48:21,128,393,368,144
2025-04-22 18:49:22,128,393,368,144
2025-04-22 18:50:23,128,393,367,143
2025-04-22 18:51:23,128,393,363,143
2025-04-22 18:52:24,128,393,363,143
2025-04-22 18:53:25,128,393,369,143
2025-04-22 18:54:26,128,393,367,143
2025-04-22 18:55:26,128,393,369,143
2025-04-22 18:56:27,128,393,367,143
2025-04-22 18:57:27,128,393,367,143
2025-04-22 18:58:28,128,393,369,143
2025-04-22 18:59:29,128,393,369,143
2025-04-22 19:00:30,128,393,367,143
2025-04-22 19:01:30,128,393,368,143
2025-04-22 19:02:31,128,393,369,143
2025-04-22 19:03:32,128,393,368,143
2025-04-22 19:04:32,128,393,368,143
2025-04-22 19:05:33,128,393,369,143
2025-04-22 19:06:34,128,393,369,143
2025-04-22 19:07:34,132,394,374,149
2025-04-22 19:08:35,128,393,369,143
2025-04-22 19:09:36,128,393,369,143
2025-04-22 19:10:37,128,393,367,143
2025-04-22 19:11:37,128,393,367,143
2025-04-22 19:12:38,128,393,369,143
2025-04-22 19:13:38,128,393,371,143
2025-04-22 19:14:39,128,393,372,142
2025-04-22 19:15:39,128,393,372,142
2025-04-22 19:16:40,128,393,371,140
2025-04-22 19:17:41,128,393,371,140
2025-04-22 19:18:41,128,393,371,140
2025-04-22 19:19:42,128,393,372,140
2025-04-22 19:20:43,128,393,372,140
2025-04-22 19:21:43,128,393,369,139
2025-04-22 19:22:44,128,393,370,139
2025-04-22 19:23:44,128,393,369,140
2025-04-22 19:24:46,128,393,369,139
2025-04-22 19:25:47,128,393,370,139
2025-04-22 19:26:47,128,393,370,139
2025-04-22 19:27:48,128,393,370,139
2025-04-22 19:28:48,134,393,370,139
2025-04-22 19:29:49,134,393,370,139
2025-04-22 19:30:49,134,393,370,139
2025-04-22 19:31:50,135,393,367,138
2025-04-22 19:32:51,135,393,367,138
2025-04-22 19:33:51,135,393,367,139
2025-04-22 19:34:52,135,393,366,139
2025-04-22 19:35:53,135,393,366,139
2025-04-22 19:36:54,135,393,368,138
2025-04-22 19:37:55,135,393,366,139
2025-04-22 19:38:55,135,393,366,138
2025-04-22 19:39:56,135,393,366,139
2025-04-22 19:40:57,135,393,365,138
2025-04-22 19:41:58,135,393,364,137
2025-04-22 19:42:58,135,393,365,137
2025-04-22 19:43:59,135,393,365,137
2025-04-22 19:44:59,135,393,365,137
2025-04-22 19:46:01,135,393,365,140
2025-04-22 19:47:01,134,393,365,139
2025-04-22 19:48:02,134,393,364,139
2025-04-22 19:49:03,134,393,364,139
2025-04-22 19:50:04,133,393,362,139
2025-04-22 19:51:04,137,392,360,139
2025-04-22 19:52:05,136,390,358,147
2025-04-22 19:53:06,137,392,360,139
2025-04-22 19:54:06,137,392,360,139
2025-04-22 19:55:07,136,392,360,139
2025-04-22 19:56:08,137,391,360,139
2025-04-22 19:57:08,137,391,360,139
2025-04-22 19:58:09,136,391,360,139
2025-04-22 19:59:10,137,391,360,139
2025-04-22 20:00:10,136,391,359,139
2025-04-22 20:01:11,136,391,360,139
2025-04-22 20:02:12,136,391,359,138
2025-04-22 20:03:13,136,391,359,138
2025-04-22 20:04:14,136,391,359,138
2025-04-22 20:05:14,136,391,359,138
2025-04-22 20:06:15,136,391,358,138
2025-04-22 20:07:16,136,391,359,138
2025-04-22 20:08:16,136,391,359,138
2025-04-22 20:09:17,136,391,359,138
2025-04-22 20:10:18,136,393,358,138
2025-04-22 20:11:18,136,393,358,138
2025-04-22 20:12:19,136,393,358,138
2025-04-22 20:13:20,136,393,358,138
2025-04-22 20:14:21,136,393,358,138
2025-04-22 20:15:21,136,393,358,138
2025-04-22 20:16:22,135,393,358,138
2025-04-22 20:17:22,136,392,357,138
2025-04-22 20:18:23,136,392,357,138
2025-04-22 20:19:24,136,392,358,138
2025-04-22 20:20:25,134,390,356,136
2025-04-22 20:21:25,134,390,355,136
2025-04-22 20:22:26,133,390,355,136
2025-04-22 20:23:27,134,390,356,136
2025-04-22 20:24:32,134,390,353,136
2025-04-22 20:25:33,134,390,355,136
2025-04-22 20:26:33,134,390,355,136
2025-04-22 20:27:34,134,390,356,136
2025-04-22 20:28:35,134,390,355,136
2025-04-22 20:29:36,137,390,354,135
2025-04-22 20:30:36,139,390,355,135
2025-04-22 20:31:37,138,390,353,135
2025-04-22 20:32:38,137,389,355,139
2025-04-22 20:33:38,137,389,355,139
2025-04-22 20:34:39,135,388,352,139
2025-04-22 20:35:40,136,388,353,139
2025-04-22 20:36:40,136,388,353,139
2025-04-22 20:37:41,141,389,354,138
2025-04-22 20:38:41,141,389,353,138
2025-04-22 20:39:42,140,389,353,137
2025-04-22 20:40:43,139,388,352,137
2025-04-22 20:41:43,140,389,353,137
2025-04-22 20:42:44,140,389,353,137
2025-04-22 20:43:45,140,389,352,137
2025-04-22 20:44:46,140,389,352,137
2025-04-22 20:45:46,140,389,352,137
2025-04-22 20:46:47,140,389,352,137
2025-04-22 20:47:48,140,389,352,137
2025-04-22 20:48:48,139,388,351,137
2025-04-22 20:49:49,139,388,351,137
2025-04-22 20:50:50,140,389,351,137
2025-04-22 20:51:50,140,389,352,137
2025-04-22 20:52:51,138,388,351,141
2025-04-22 20:53:52,137,387,349,141
2025-04-22 20:54:53,138,388,351,141
2025-04-22 20:55:53,137,388,349,141
2025-04-22 20:56:54,136,388,350,141
2025-04-22 20:57:55,136,388,350,141
2025-04-22 20:58:55,136,388,350,141
2025-04-22 20:59:56,136,388,355,141
2025-04-22 21:00:57,136,388,356,141
2025-04-22 21:01:57,136,388,356,141
2025-04-22 21:02:58,137,388,356,141
2025-04-22 21:04:00,135,388,355,141
2025-04-22 21:05:01,135,388,354,141
2025-04-22 21:06:02,136,388,355,140
2025-04-22 21:07:02,136,388,356,140
2025-04-22 21:08:03,136,388,356,140
2025-04-22 21:09:04,136,388,359,140
2025-04-22 21:10:05,136,386,358,140
2025-04-22 21:11:05,136,386,358,140
2025-04-22 21:12:06,136,386,358,140
2025-04-22 21:13:06,136,386,358,140
2025-04-22 21:14:07,136,386,357,140
2025-04-22 21:15:08,136,386,358,140
